0,0.94633260561248,nan,nan,nan,nan
1,0.8423309251413507,nan,nan,nan,nan
1,nan,0.135817289352417,0.20466183125972748,0.11425474286079407,0.07965679466724396
2,0.7832398426734795,nan,nan,nan,nan
3,0.7277053016727254,nan,nan,nan,nan
3,nan,0.23168107867240906,0.29887911677360535,0.18727250397205353,0.20184123516082764
4,0.6708403151924327,nan,nan,nan,nan
5,0.6161652660976022,nan,nan,nan,nan
5,nan,0.35701122879981995,0.41076192259788513,0.2924034893512726,0.364572674036026
6,0.5678002857555777,nan,nan,nan,nan
7,0.5295223962452452,nan,nan,nan,nan
7,nan,0.44784560799598694,0.49527084827423096,0.3778285086154938,0.4695754647254944
8,0.5010005445803626,nan,nan,nan,nan
9,0.47736066064592136,nan,nan,nan,nan
9,nan,0.5075156688690186,0.551117479801178,0.4375362992286682,0.5349128246307373
10,0.46028184193675803,nan,nan,nan,nan
11,0.4475554919849008,nan,nan,nan,nan
11,nan,0.5451806783676147,0.5888603925704956,0.4798593819141388,0.5685431361198425
12,0.4368217011629525,nan,nan,nan,nan
13,0.4284581100536605,nan,nan,nan,nan
13,nan,0.5731635093688965,0.6124038696289062,0.5115910768508911,0.5987028479576111
14,0.4240392206583993,nan,nan,nan,nan
15,0.4189371857602717,nan,nan,nan,nan
15,nan,0.594120979309082,0.6350396871566772,0.5362645983695984,0.6147989630699158
16,0.41663993107060254,nan,nan,nan,nan
17,0.41293398763163613,nan,nan,nan,nan
17,nan,0.5905577540397644,0.631877064704895,0.5310848355293274,0.6124562621116638
18,0.41295950256161773,nan,nan,nan,nan
19,0.41199254297603993,nan,nan,nan,nan
19,nan,0.5917091369628906,0.6318108439445496,0.534162700176239,0.612874448299408
